@relation backdoor_webshells_features_full_pca

@attribute  pc1     real
@attribute  pc2     real
@attribute  pc3     real
@attribute  pc4     real
@attribute  Label   {0, 1}
@data
-9.974110767453954474e-02,-8.767828527743613820e-02,-5.865108974011715159e-02,-2.593137418116616202e-02,0.000000000000000000e+00
-1.120980258010864233e-01,-2.545225884186507956e-02,-1.364325128780353134e-02,-6.173850120659889022e-03,0.000000000000000000e+00
-1.081182519876366377e-01,-4.173495452987758397e-02,-1.139647373434578628e-02,-6.103006065196464776e-03,0.000000000000000000e+00
-1.114861190659556245e-01,-3.692787023998101575e-02,-1.018017734327300999e-01,-4.176097996234891946e-02,0.000000000000000000e+00
-1.112893220345096967e-01,-4.114317976875659505e-02,-7.984481840416308984e-02,-3.214296701008997198e-02,0.000000000000000000e+00
-1.088481417759818298e-01,-3.192628749335323785e-02,6.123769835655694209e-03,3.595141244084079060e-04,0.000000000000000000e+00
-1.046948206937790699e-01,-5.515949952922599014e-02,-2.922458402099826352e-02,-1.437784886215582453e-02,0.000000000000000000e+00
-9.705660230092962026e-02,-9.353632489660632099e-02,-1.559149591708727453e-02,-9.308927074937592416e-03,0.000000000000000000e+00
-1.065680252117189586e-01,-6.045252446233772420e-02,-8.097079161393123947e-02,-3.364756738593208812e-02,0.000000000000000000e+00
-1.031766151497302136e-01,-8.203644593219884540e-02,-9.739855355887606925e-02,-4.008532368642364618e-02,0.000000000000000000e+00
-1.038481922155021636e-01,-4.989115610222451952e-02,6.373003469726018499e-02,2.293926371341682702e-02,0.000000000000000000e+00
-1.016496538527017768e-01,-5.925452733367718439e-02,8.832499250864289664e-02,3.278047225689813965e-02,0.000000000000000000e+00
-1.042532950413433551e-01,-5.412098616137143298e-02,3.249624349566595290e-03,-1.345745877151199301e-03,0.000000000000000000e+00
-1.050128660261101382e-01,-5.326909235941487686e-02,3.490175243847657566e-02,1.236718559177926377e-02,0.000000000000000000e+00
-1.107022664360749337e-01,-4.484633556462391119e-02,-9.033227812927895062e-02,-3.643247532491654395e-02,0.000000000000000000e+00
-1.068170096243256234e-01,-4.601409599099150899e-02,-1.667784446639000717e-02,-8.744383060614827063e-03,0.000000000000000000e+00
-1.137090905670876395e-01,-1.260856579448467289e-02,6.819113707143760125e-03,1.792778337930967143e-03,0.000000000000000000e+00
-1.011515343071458378e-01,-5.911457299222085127e-02,7.169495942166592695e-02,2.540610684614194245e-02,0.000000000000000000e+00
-1.113337542303302202e-01,-2.679326516017439125e-02,-4.415074794914642525e-02,-1.932946926197954760e-02,0.000000000000000000e+00
-9.835758498584364073e-02,-7.591775296631113334e-02,-1.273854097213405687e-02,-9.648463220215097377e-03,0.000000000000000000e+00
-1.082182921392584873e-01,-2.954435155599253321e-02,6.695920849778780326e-02,2.487566279973828232e-02,0.000000000000000000e+00
-1.171694807476549582e-01,5.473130984499701232e-05,5.203283334791727888e-02,2.164561585189024237e-02,0.000000000000000000e+00
-1.091016722093059027e-01,-2.943279526457352399e-02,-2.815840601726651501e-02,-1.410891432066907307e-02,0.000000000000000000e+00
-1.094184583762934648e-01,-3.653976473850784751e-02,2.910914771811238741e-02,1.110100754944136868e-02,0.000000000000000000e+00
-1.053746837209409565e-01,-4.872854603635791426e-02,5.480093168444844648e-02,2.030253436139631620e-02,0.000000000000000000e+00
-1.028796471677814461e-01,-6.807198068445331762e-02,-3.600504023929396863e-02,-1.678126682119679761e-02,0.000000000000000000e+00
-9.672406317950811572e-02,-9.558417058304272129e-02,-4.637374783898998154e-02,-2.209881836434323885e-02,0.000000000000000000e+00
-1.046571698718322813e-01,-5.062442727206297594e-02,2.695499592737990099e-02,8.362954240696562208e-03,0.000000000000000000e+00
-1.076987843447743953e-01,-4.003712404589344909e-02,1.717162007641520605e-02,5.223118740233765461e-03,0.000000000000000000e+00
-1.062673556759164833e-01,-4.471567452449357050e-02,-2.176190726602503234e-02,-1.151288373568024395e-02,0.000000000000000000e+00
-1.077642766242720568e-01,-4.852629011220779137e-02,-2.766944452105681018e-02,-1.218072408254956829e-02,0.000000000000000000e+00
-1.071914401655179871e-01,-4.760069220296538756e-02,-8.386821987178865595e-03,-4.742625509048233566e-03,0.000000000000000000e+00
-1.082699736957654230e-01,-5.636523233273652012e-02,-9.106537510962332826e-02,-3.706382807278106595e-02,0.000000000000000000e+00
-1.123925170387755079e-01,-1.921515714559451568e-02,-7.080090278283790450e-02,-3.068993351022801519e-02,0.000000000000000000e+00
-1.021377547811688907e-01,-6.307660967517637884e-02,2.068671333148729141e-02,5.515993303741984974e-03,0.000000000000000000e+00
-1.012909029797666172e-01,-5.493124403520696641e-02,-1.210747956261025576e-01,1.604036139057533200e-02,0.000000000000000000e+00
-1.051716064147898422e-01,-6.158597521964249977e-02,-4.215727304889661797e-02,-1.842900978865065487e-02,0.000000000000000000e+00
-1.064062025769787756e-01,-4.247225236465045767e-02,4.861765307710100986e-02,1.763997560061700623e-02,0.000000000000000000e+00
-1.145896988542909611e-01,-1.902578097385469735e-02,-7.947215824064464418e-02,-3.253577851960364614e-02,0.000000000000000000e+00
-1.059876384588562120e-01,-4.710992201908913157e-02,-2.220140781310667166e-02,-1.156577819811961151e-02,0.000000000000000000e+00
-1.090911648085559488e-01,-4.084632079161856083e-02,-2.604174235794718198e-02,-1.154314962628620080e-02,0.000000000000000000e+00
-1.022480935431545473e-01,-5.684639605496932813e-02,8.324291216024314044e-02,3.078792103410022546e-02,0.000000000000000000e+00
-1.009036076341342375e-01,-6.320296398842120689e-02,6.502157295232634249e-02,2.302036962500981360e-02,0.000000000000000000e+00
-8.732517050365223854e-02,-1.318219156450645413e-01,-2.261633679640706607e-02,-1.459169560506796796e-02,0.000000000000000000e+00
-1.191011049470758615e-01,2.230943291420155357e-03,-5.096999985407699857e-02,-2.007617813109546095e-02,0.000000000000000000e+00
-9.930130926486963050e-02,-7.706107802602729651e-02,2.422383372271163376e-02,6.720990514194816537e-03,0.000000000000000000e+00
-1.115701940881110715e-01,-2.584914697675024658e-02,-9.311310871072422946e-02,-3.970703759566535096e-02,0.000000000000000000e+00
-1.113110857486556415e-01,-3.905548670725274285e-02,-6.498170313923012920e-02,-2.623116235946670177e-02,0.000000000000000000e+00
-1.053914761969645536e-01,-4.607405327847896581e-02,5.947735002636914819e-02,2.186842313036091098e-02,0.000000000000000000e+00
-1.128535617819112213e-01,-3.320903211697767698e-02,-6.593289128646492858e-02,-2.622569383159303533e-02,0.000000000000000000e+00
-1.039682579249028016e-01,-2.542317860390974973e-02,2.371682128016310009e-01,9.180831021908784917e-02,0.000000000000000000e+00
-1.054656329530332948e-01,-6.093621237710072913e-02,-2.363947281614054916e-02,-1.055483621941364324e-02,0.000000000000000000e+00
-1.037980868837111853e-01,-5.124082402486236643e-02,7.404121427394939892e-02,2.740014052824543689e-02,0.000000000000000000e+00
-1.021473047953763008e-01,-6.437681683519247411e-02,-6.040530417256600483e-03,-5.438729286594089392e-03,0.000000000000000000e+00
-1.033981220139328777e-01,-8.072307479526917573e-02,-1.005633044148225574e-01,-4.142147829312349538e-02,0.000000000000000000e+00
-1.081498858777974609e-01,-3.884798820324026486e-02,-4.333017572261723023e-03,-3.559745470458124290e-03,0.000000000000000000e+00
-1.299408155069201320e-01,5.299479048325637931e-02,3.112741680132086533e-02,1.560363618016775283e-02,0.000000000000000000e+00
-1.066498180764586662e-01,-5.709767924843443809e-02,-4.180444759699532969e-02,-1.772740697482106179e-02,0.000000000000000000e+00
-1.215967040916383218e-01,2.378720751447961287e-02,-2.488151698147784974e-02,-1.031448884127747316e-02,0.000000000000000000e+00
-1.041161013125164736e-01,-5.989236521533774366e-02,-1.464070299962256898e-02,-8.064216143338562293e-03,0.000000000000000000e+00
-1.016109551843939474e-01,-5.979752591281078944e-02,8.518753230307565816e-02,3.151569481913678999e-02,0.000000000000000000e+00
-1.018738975365613419e-01,-5.522637119291669283e-02,7.963970448996098017e-02,2.873990005247980054e-02,0.000000000000000000e+00
-1.140468844501237033e-01,-1.662596253842650931e-02,-7.402113824509108653e-02,-3.106741149308552691e-02,0.000000000000000000e+00
-1.108515908657752846e-01,-3.178494405810478735e-02,-4.520831901367987349e-02,-1.943481520655947550e-02,0.000000000000000000e+00
-1.068422643383128701e-01,-6.282626621956173552e-02,-7.610687590742018505e-02,-3.104061783900062196e-02,0.000000000000000000e+00
-1.107734562305645182e-01,-1.805830300734532351e-02,-2.401612816121845642e-02,-1.268244378715172038e-02,0.000000000000000000e+00
-1.127246421699602541e-01,-3.661284144238179800e-02,-8.717725255536221129e-02,-3.468112107135652711e-02,0.000000000000000000e+00
-9.836710439934966133e-02,-8.288516420714041322e-02,-1.365996608701634286e-02,-8.992097649253797537e-03,0.000000000000000000e+00
-1.019901565215778488e-01,-5.938405533940791653e-02,6.292179474660225535e-02,2.247416226498251055e-02,0.000000000000000000e+00
-8.333597181980101354e-02,-1.505884041487940417e-01,-1.115469730182394592e-02,-1.031924240556764821e-02,0.000000000000000000e+00
-1.042912154538038205e-01,-6.612785628188178055e-02,-1.748095491587346728e-02,-8.176369475056852534e-03,0.000000000000000000e+00
-1.045802785853846562e-01,-4.982416963481037936e-02,3.460101152548601677e-02,1.137274468057681946e-02,0.000000000000000000e+00
-1.089700094310372680e-01,-4.996239254774264421e-02,-4.387461603719489123e-02,-1.773618688268117222e-02,0.000000000000000000e+00
-1.170964064496995138e-01,-4.585534561433617096e-03,-7.301402374538461248e-02,-2.991409111027594145e-02,0.000000000000000000e+00
-1.072984961267862275e-01,-5.496721541442226716e-02,-5.150693572465368103e-02,-2.155369244916706742e-02,0.000000000000000000e+00
-1.028140936198436856e-01,-5.448676432722668328e-02,7.920021279001417114e-02,2.922701019753291829e-02,0.000000000000000000e+00
-1.085834226296744504e-01,-3.902792818894400273e-02,-2.810805702047128318e-03,-2.535605713379593916e-03,0.000000000000000000e+00
-1.097174525738040113e-01,-3.943963953754385521e-02,-4.866289309565251242e-02,-2.068164070824175804e-02,0.000000000000000000e+00
-1.110803559200259638e-01,-2.345728712319564493e-02,3.231670022245591162e-02,1.187293205454258843e-02,0.000000000000000000e+00
-1.083673371123142909e-01,-3.354840317779839848e-02,6.005604320823683395e-02,2.270789136992047708e-02,0.000000000000000000e+00
-1.109050950750948700e-01,-3.441806445351124760e-02,-3.539653830351073560e-02,-1.490637877468688026e-02,0.000000000000000000e+00
-1.087090983420383045e-01,-3.296050896609882541e-02,3.921528877086102871e-02,1.420706557833514155e-02,0.000000000000000000e+00
-1.039392652609335554e-01,-5.669821640407560204e-02,-2.156157560507033707e-02,-1.157041908056186813e-02,0.000000000000000000e+00
-1.071928047362474268e-01,-3.910039492022127777e-02,3.442330447071158261e-02,1.186421355308553069e-02,0.000000000000000000e+00
-1.077229471258925875e-01,-3.845439227331742121e-02,-3.566810949336103598e-02,-1.704095170901541792e-02,0.000000000000000000e+00
-1.201253262544833278e-01,2.303556390303683130e-02,-8.265990940735966352e-02,-3.553187049320398472e-02,0.000000000000000000e+00
-9.360480437456623892e-02,-8.849237241203811166e-02,1.076835430379931430e-01,4.018035384632803048e-02,0.000000000000000000e+00
-1.077072899371138842e-01,-5.444818139444793093e-02,-5.824749047647381772e-02,-2.411243982291641497e-02,0.000000000000000000e+00
-8.147081252401534857e-02,-1.581333622371648706e-01,-1.684905676989289927e-03,-6.787406813329929615e-03,0.000000000000000000e+00
-1.079502148417272184e-01,-5.247093485547424385e-02,-6.799764557313633939e-02,-2.826950652261504132e-02,0.000000000000000000e+00
-1.125795079989783953e-01,-2.672170884901182292e-02,-5.248461827566912319e-02,-2.017973348729768315e-02,0.000000000000000000e+00
-1.123988359243925372e-01,-3.208242587876082574e-02,-6.157178256173337361e-02,-2.494689354445720972e-02,0.000000000000000000e+00
-1.016330520068392668e-01,-6.353189459164916564e-02,-3.976159183272848230e-02,-2.005367834777722208e-02,0.000000000000000000e+00
-1.002229923393870847e-01,-7.565655524494444006e-02,-8.392707542219972339e-02,-2.615065654667927605e-02,0.000000000000000000e+00
-1.155369299412966622e-01,9.016536450498375058e-03,-2.443362539316111873e-02,-1.292276734568271156e-02,0.000000000000000000e+00
-1.057442999597090483e-01,-4.947913408480158343e-02,4.365231335403078373e-03,-3.356675106652921674e-04,0.000000000000000000e+00
-1.018320348062148328e-01,-6.025514595677135959e-02,4.288328391681635321e-02,1.410956315538931805e-02,0.000000000000000000e+00
-1.032521716348866608e-01,-6.028191542514218376e-02,-1.593407593173272463e-02,-9.257067830030375061e-03,0.000000000000000000e+00
-1.063339906607953245e-01,-5.436936463052053498e-02,-6.061435404790919274e-02,-2.120334386673502700e-02,0.000000000000000000e+00
-1.094713476629587123e-01,-3.518723259938878745e-02,-6.652407260580960047e-02,-2.896376723286957222e-02,0.000000000000000000e+00
-1.069447079878002721e-01,-4.475672536943631902e-02,-2.531061902112010167e-02,-1.243236148164018721e-02,0.000000000000000000e+00
-1.086950238808807728e-01,-3.764569999829491670e-02,-1.937482571743863111e-02,-9.562526239212214285e-03,0.000000000000000000e+00
-1.106137696912750656e-01,-3.240158811090806251e-02,7.081292553915696612e-03,2.283610059982369486e-03,0.000000000000000000e+00
-1.106946407359446771e-01,-5.036969309435274100e-02,-9.188429559298973148e-02,-3.628492194786953062e-02,0.000000000000000000e+00
-1.107654074175590531e-01,-2.440294564654960432e-02,2.384736677575583289e-02,8.225069548070482878e-03,0.000000000000000000e+00
-1.041184580892796641e-01,-5.043478498656420866e-02,6.204065606466039468e-02,2.253435248302989788e-02,0.000000000000000000e+00
-9.880096699988882847e-02,-9.544221122407740843e-02,-6.837205125291377639e-02,-2.959060693873136541e-02,0.000000000000000000e+00
-9.880965194946338126e-02,-7.008139567230103895e-02,9.567303505968616228e-02,3.510505959556082384e-02,0.000000000000000000e+00
-1.141861565598759204e-01,-3.535283519810553804e-02,-1.079273203973328682e-01,-4.233155861287848237e-02,0.000000000000000000e+00
-9.860145106046780406e-02,-8.052267215045645632e-02,-9.337731018231537963e-03,-7.349670784231281465e-03,0.000000000000000000e+00
-1.090197303159528425e-01,-3.439937946770715849e-02,3.694174326930853985e-02,1.372462842451826343e-02,0.000000000000000000e+00
-8.695962792669370556e-02,-1.250979657062544770e-01,5.581882616205229020e-02,1.684822941252313300e-02,0.000000000000000000e+00
-1.116812696220780970e-01,-2.849422031357926391e-02,-7.413713148110927242e-02,-3.130815701955497882e-02,0.000000000000000000e+00
-1.045664726544713319e-01,-4.778361622208002202e-02,7.705459338439839267e-02,2.877867110234941586e-02,0.000000000000000000e+00
-1.034086553520605356e-01,-6.081213358878186787e-02,-7.937593077344248793e-03,-5.710586228315828183e-03,0.000000000000000000e+00
-1.007949575114611140e-01,-5.978363521998895924e-02,8.858469760076934096e-02,3.225660424433073048e-02,0.000000000000000000e+00
-9.607367306673388063e-02,-8.363911997487774586e-02,4.528690820603145650e-02,1.383009619045279769e-02,0.000000000000000000e+00
-1.067519059199596998e-01,-5.165630058357020132e-02,-4.364033538060223261e-02,-1.921611945948866265e-02,0.000000000000000000e+00
-1.152061125497651495e-01,-1.199584764067340367e-02,-1.071822216447412650e-02,-4.381147959809378843e-03,0.000000000000000000e+00
-1.031996975551347367e-01,-5.924804478445859501e-02,3.362748690136757243e-03,-1.400501675428210717e-03,0.000000000000000000e+00
-1.089646659242847898e-01,-5.153307182590560059e-02,-1.246840568689784601e-01,-5.121262281370124458e-02,0.000000000000000000e+00
-1.039404016572470363e-01,-6.798962597258056961e-02,-3.476092077632892546e-02,-1.541280092591351507e-02,0.000000000000000000e+00
-1.014108340246168277e-01,-7.223114132205328553e-02,-4.714173951565655413e-02,-2.203459283570753657e-02,0.000000000000000000e+00
-1.114241149449493457e-01,-2.996714219873019419e-02,2.065265115045624572e-02,8.262757792255093908e-03,0.000000000000000000e+00
-1.104758699285124657e-01,-3.416085524527717049e-02,-7.466046284855322457e-02,-3.166440981536806920e-02,0.000000000000000000e+00
-9.958182174539843834e-02,-7.480806199952985680e-02,4.130467827959279081e-02,1.375065471305307249e-02,0.000000000000000000e+00
-1.140090209178077629e-01,-1.843105213101234666e-02,2.291618079164490715e-02,9.617900471574862900e-03,0.000000000000000000e+00
-1.117925738737514385e-01,-3.203853825353075724e-02,-1.062485732324895127e-01,-4.407820202323548681e-02,0.000000000000000000e+00
-1.037677798493818193e-01,-6.022173067426317417e-02,2.524673935681877313e-02,8.339858923275739189e-03,0.000000000000000000e+00
-1.100998113020237729e-01,-4.175730900958817687e-02,-7.285168837171571155e-02,-3.010079891659187337e-02,0.000000000000000000e+00
-1.037566641513747445e-01,-5.031147170835548188e-02,8.325300431360140030e-02,3.107180353824144647e-02,0.000000000000000000e+00
-1.015468696980481034e-01,-5.810967913933808016e-02,6.890800329972537885e-02,2.442069517136805784e-02,0.000000000000000000e+00
-1.106812119642403419e-01,-3.715424518674257520e-02,-3.602467234058436690e-02,-1.494964116229756217e-02,0.000000000000000000e+00
-1.027264732547564924e-01,-6.924588275097250112e-02,7.492195734275465188e-04,-1.404955881974358179e-03,0.000000000000000000e+00
-1.070234792068111007e-01,-4.506422662856135464e-02,-1.096746538287674856e-02,-6.331683656503018023e-03,0.000000000000000000e+00
-1.062699765207995584e-01,-5.211167227382113021e-02,-1.335377422917275250e-02,-6.908162767942941686e-03,0.000000000000000000e+00
-1.065106042213916221e-01,-4.738025816315832861e-02,-3.010463129982856624e-03,-3.093099271083345637e-03,0.000000000000000000e+00
-1.169608108669210750e-01,-1.886712015420079517e-03,-5.901089607840643431e-02,-2.458786522669541633e-02,0.000000000000000000e+00
-1.193010767555405527e-01,6.421526255645842486e-03,-3.140145520142627322e-02,-1.236924101216135309e-02,0.000000000000000000e+00
-1.101315916561984715e-01,-2.996423267102392429e-02,4.375410645581746111e-02,1.682968842384727909e-02,0.000000000000000000e+00
-9.529073852517316867e-02,-9.551937234828365708e-02,3.881541914700838581e-04,-3.795650931649780131e-03,0.000000000000000000e+00
-1.092819639517415564e-01,-5.296548401129728273e-02,-1.022736425458864173e-01,-4.140398958043149669e-02,0.000000000000000000e+00
-1.049922333576716604e-01,-5.851794644172057108e-02,1.739182775866193048e-02,5.818388131281418754e-03,0.000000000000000000e+00
-1.057805131243906710e-01,-5.904878886062910753e-02,-3.054020736947971743e-02,-1.345649692322994397e-02,0.000000000000000000e+00
-1.145727295182154132e-01,-2.086373086409151409e-02,-3.609180727530918870e-02,-1.418236421812928486e-02,0.000000000000000000e+00
-9.720784645721389228e-02,-9.032511008252749884e-02,-4.506736988452948733e-02,-2.195474388523909609e-02,0.000000000000000000e+00
-1.161463185384839364e-01,-8.209624168884325363e-03,-6.751638073425132724e-02,-2.785627019391463677e-02,0.000000000000000000e+00
-1.100508508191423707e-01,-3.457774152217177321e-02,-4.959391646394337855e-02,-2.150875812281686714e-02,0.000000000000000000e+00
-1.008482602127679928e-01,-9.051531954507002764e-02,-1.294589799229007299e-01,-5.411761059396599793e-02,0.000000000000000000e+00
-1.034221459827075196e-01,-5.632654939598551180e-02,-2.547944119439788258e-03,-4.115387029418857839e-03,0.000000000000000000e+00
-1.067094901688937503e-01,-4.010382912386988713e-02,4.969009447262983520e-02,1.798814395372637029e-02,0.000000000000000000e+00
-1.075757533742020683e-01,-4.547718864464359717e-02,-1.987351641690846341e-02,-9.533508780447489186e-03,0.000000000000000000e+00
-1.085674590806583600e-01,-4.862065670151647506e-02,-6.498399410969242507e-02,-2.707901458015639362e-02,0.000000000000000000e+00
-1.054395975623938636e-01,-4.683799898476360968e-02,-5.556010085785036308e-03,-5.118969125744053314e-03,0.000000000000000000e+00
-1.046976263506414206e-01,-5.703986768131479035e-02,-1.258688639859016460e-02,-7.155078937559801976e-03,0.000000000000000000e+00
-1.005275722916538772e-01,-8.793590892539575321e-02,-5.925024072970244693e-02,-2.548196743559826005e-02,0.000000000000000000e+00
-1.083963262091653668e-01,-5.521304021583523652e-02,-8.302941429966038955e-02,-3.377374215958562492e-02,0.000000000000000000e+00
-9.489732343849080487e-02,-9.726556215456691468e-02,-6.195595810979156320e-02,-2.907113645365534682e-02,0.000000000000000000e+00
-1.098642449804636406e-01,-3.200438262469373213e-02,-2.740815518432521136e-02,-1.278507534773017269e-02,0.000000000000000000e+00
-1.060253324043398115e-01,-5.841709358615957554e-02,-3.701382729659263848e-02,-1.604924906407977775e-02,0.000000000000000000e+00
-1.057066017223206172e-01,-5.757904007458572448e-02,-9.408859730322899698e-03,-4.906752333352614945e-03,0.000000000000000000e+00
-1.083182628587773672e-01,-5.652936613896368534e-02,-7.677663242523961873e-02,-3.103329848435935900e-02,0.000000000000000000e+00
-1.135683357402984539e-01,-2.026658620525766466e-02,-8.495347109699523391e-02,-3.547113741809701515e-02,0.000000000000000000e+00
-1.097136936654686118e-01,-2.785757608938802324e-02,3.532260730555769612e-02,1.265193495043379947e-02,0.000000000000000000e+00
-1.079035585083451543e-01,-4.437888338354328832e-02,6.424451489184407902e-04,-8.595375723578707952e-04,0.000000000000000000e+00
-1.047273961854789243e-01,-4.806828485532311374e-02,-4.561204772942082861e-03,-5.107358063423375269e-03,0.000000000000000000e+00
-1.103674922031684102e-01,-4.563371753276814630e-02,-8.590405644971170485e-02,-3.475827991060004979e-02,0.000000000000000000e+00
-1.004762918760337687e-01,-6.309182267730499560e-02,9.574848046872892759e-02,3.547537958200505659e-02,0.000000000000000000e+00
-1.060927987440923870e-01,-5.509599664683723780e-02,-2.074840906683328087e-02,-9.698464115877346303e-03,0.000000000000000000e+00
-1.034334792827798916e-01,-5.012866743223276522e-02,6.965755508644043414e-02,2.511092371480906985e-02,0.000000000000000000e+00
-9.383533883555074395e-02,-9.783170266700422224e-02,1.159495566550959415e-02,2.431108363456113114e-05,0.000000000000000000e+00
-1.010557954547990911e-01,-7.634865285124413370e-02,-1.342428246865793977e-02,-7.652019682966772034e-03,0.000000000000000000e+00
-9.664327235737783794e-02,-8.575297203241452615e-02,1.454449411578720777e-02,1.778096117513204956e-03,0.000000000000000000e+00
-1.033072405530932464e-01,-6.053452741858044578e-02,1.216631640098051262e-02,2.548746910131535846e-03,0.000000000000000000e+00
-1.059815521740510996e-01,-4.738028026791500646e-02,-8.718910219316986301e-03,-5.913976151545674922e-03,0.000000000000000000e+00
-1.038360410105469978e-01,-3.824002380391733347e-02,1.391960695436874063e-01,5.270350024907769632e-02,0.000000000000000000e+00
-1.101788534136714931e-01,-5.030055333911418597e-02,-9.369008786580627912e-02,-3.747957007595217882e-02,0.000000000000000000e+00
-1.014545268912524917e-01,-5.785086501293666694e-02,1.007957028645503628e-01,3.761243625373607985e-02,0.000000000000000000e+00
-1.062981679151221853e-01,-5.318439704997450501e-02,-7.522287935279657611e-02,-3.254432626931516581e-02,0.000000000000000000e+00
-1.116881409079812648e-01,-4.467507412859531013e-02,-1.048309307697582599e-01,-4.169794335136351587e-02,0.000000000000000000e+00
-1.089073469367863589e-01,-3.065459229037172800e-02,4.608248319315311203e-02,1.689367602949129119e-02,0.000000000000000000e+00
-1.209503786930802988e-01,1.029382113068304239e-02,-6.414847702791978690e-02,-2.523919177078960685e-02,0.000000000000000000e+00
-1.013821566973261284e-01,-4.141831108707163395e-02,2.120387951543957206e-01,8.155792878280468394e-02,0.000000000000000000e+00
-1.102632251393969032e-01,-2.041952216334012166e-02,-1.028308641334464008e-01,-4.057604758232590675e-02,0.000000000000000000e+00
-1.152208674676546835e-01,-6.270494673593262486e-03,-1.696781288660860823e-02,-7.823163000747437867e-03,0.000000000000000000e+00
-1.078055692191449699e-01,-4.275039888967384349e-02,-8.576501379777881628e-02,-3.723689625247367241e-02,0.000000000000000000e+00
-1.052370170911141739e-01,-5.218527819717986432e-02,2.032201099716672912e-02,6.309186117911540388e-03,0.000000000000000000e+00
-1.110007507998351378e-01,-3.766722095605765791e-02,-5.263589665818892843e-02,-2.153494310811984377e-02,0.000000000000000000e+00
-1.057648910372134821e-01,-5.269288812551857493e-02,-1.404687708613504456e-02,-7.523583131883147118e-03,0.000000000000000000e+00
-1.086309053121431167e-01,-5.786821919345898346e-02,-6.470142641799156435e-02,-2.554004366978728652e-02,0.000000000000000000e+00
-1.026246680803119399e-01,-5.540216462715869677e-02,8.924628666855355386e-02,3.339395853743132303e-02,0.000000000000000000e+00
-1.060810576622759765e-01,-4.803412545105384401e-02,1.116416269316428990e-02,2.566688373132180664e-03,0.000000000000000000e+00
-1.001005521384135399e-01,-7.493314367916975582e-02,-4.068526175070674017e-02,-2.002131764744976422e-02,0.000000000000000000e+00
-1.092103874150903015e-01,6.557262331327014769e-03,2.995078997179111413e-01,1.174074705898807275e-01,0.000000000000000000e+00
-9.835352938916637477e-02,-7.268433506565782909e-02,9.909480705602619066e-02,3.654689603987063690e-02,0.000000000000000000e+00
-1.040597725042999855e-01,-5.776228927482943143e-02,-1.513015941972749474e-02,-7.011008313148603399e-03,0.000000000000000000e+00
-1.026095027216611388e-01,-6.523587578459739966e-02,-3.031250019281929095e-02,-1.506022415448034571e-02,0.000000000000000000e+00
-1.058096994750001019e-01,-5.850600619598561591e-02,-5.109085396040234650e-02,-2.208592117058992207e-02,0.000000000000000000e+00
-1.164518484978919050e-01,1.427665245637940901e-02,-9.031573482623254934e-02,-4.030627555020287883e-02,0.000000000000000000e+00
-1.012739894292935122e-01,-7.077173153311593079e-02,1.187764562687635209e-02,2.263594627076702479e-03,0.000000000000000000e+00
-1.392460165320231757e-01,9.348033541101855026e-02,3.920043065449925479e-02,2.064945109847513352e-02,0.000000000000000000e+00
-1.080368986732899994e-01,-5.893529973129886523e-02,-7.430113960779452520e-02,-2.987978735899182031e-02,0.000000000000000000e+00
-1.189732870189774555e-01,3.419545892245080126e-02,2.030228395708246413e-04,-3.539891051194653422e-03,0.000000000000000000e+00
-1.096697636308009149e-01,-2.842030134121933949e-02,1.371819781883317976e-02,3.687204472400719586e-03,0.000000000000000000e+00
-1.108879361792355911e-01,-3.961403047889106022e-02,-5.921716188519523388e-02,-2.409732944024518472e-02,0.000000000000000000e+00
-1.045990868054130774e-01,-5.063349580872764794e-02,-3.286875957434016310e-02,-1.664680472622361365e-02,0.000000000000000000e+00
-1.006309875409003712e-01,-4.664488562514390591e-02,2.075215060235972575e-01,7.982417013160809927e-02,0.000000000000000000e+00
-1.026471859645475271e-01,-6.673345264542482336e-02,-4.555366090639549614e-02,-2.117141957402230573e-02,0.000000000000000000e+00
-1.087533573778130674e-01,-5.036776897916400014e-02,-1.106079844183977395e-01,-4.568062645037598846e-02,0.000000000000000000e+00
-1.007184123533760717e-01,-5.993405019112090643e-02,1.070945650660605902e-01,3.994790107378971833e-02,0.000000000000000000e+00
-1.120004469715291107e-01,-2.927463467043828205e-02,-8.500839511336442944e-02,-3.544669782349003234e-02,0.000000000000000000e+00
-1.079085611758682645e-01,-3.547974082975361571e-02,8.981248190882969856e-03,1.299567702661647353e-03,0.000000000000000000e+00
-9.649025063916780165e-02,-9.291882090801248384e-02,-3.582336592328329294e-02,-1.830055975570680712e-02,0.000000000000000000e+00
-1.083282088537893956e-01,-5.138675864360393863e-02,-6.256684260330490355e-02,-2.585655100144489474e-02,0.000000000000000000e+00
-1.059028189591944003e-01,-5.403899925097558482e-02,-6.454964656029836025e-03,-1.447482835172182432e-03,0.000000000000000000e+00
-1.084971246343344325e-01,-5.542480791591755662e-02,-9.009234723495707087e-02,-3.659786502360305033e-02,0.000000000000000000e+00
-1.040333042203801933e-01,-6.871906365877114564e-02,-7.684576167209217212e-02,-3.278245425055942991e-02,0.000000000000000000e+00
-1.024173148560846430e-01,-6.195497061500997854e-02,2.295665381542385912e-03,-2.096868890671255061e-03,0.000000000000000000e+00
-1.017520674728969732e-01,-6.323644185092162917e-02,-1.546028798404734846e-02,-9.858008077860146851e-03,0.000000000000000000e+00
-1.013512142256030174e-01,-7.569316393848128655e-02,-1.977528312581701073e-02,-1.015691050937983335e-02,0.000000000000000000e+00
