File_Size,Index_of_Coincidence,Entropy,Nasty_Sig_Count,Super_Nasty_Sig_Count,Eval_Uses,Compression_Ratio,Longest_Word_Length,NonPrintableChars,ObfuscatedPHP,PasswordProtection,HiddenInAFile,DangerousPHP,DodgyPHP,SuspiciousEncoding,DodgyStrings,CloudflareBypass,Websites,Label
1180,0.06430902373,5.210217711,0,0,0,0.4694915254,62,0,0,0,0,0,0,0,0,0,0,0
683,0.04865974247,4.859308971,0,0,0,0.5461200586,77,0,0,0,0,0,0,0,0,0,0,0
169,0.05994646379,4.769467542,0,0,0,0.8224852071,39,0,0,0,0,0,0,0,0,0,0,0
796,0.0564362694,5.110157611,0,0,0,0.5628140704,40,0,0,0,0,0,0,0,0,0,0,0
408,0.04437057378,4.933311436,0,0,0,0.681372549,38,0,0,0,0,0,0,0,0,0,0,0
3638,0.06749834447,4.886669353,0,0,0,0.2352941176,50,0,0,0,0,0,0,0,0,0,0,0
4548,0.06857102182,5.076543422,0,0,0,0.1886543536,68,0,0,0,0,0,0,0,0,0,0,0
2291,0.08847569472,4.954884949,0,0,0,0.2859013531,51,0,0,0,0,0,0,0,0,0,0,0
324,0.04517830524,4.918576282,0,0,0,0.6419753086,60,0,0,0,0,0,0,0,0,0,0,0
2939,0.05061807003,5.071738872,0,0,0,0.2572303505,87,0,0,0,0,0,0,0,0,0,0,0
215,0.04698978483,4.711949702,0,0,0,0.6976744186,55,0,0,0,0,0,0,0,0,0,0,0
2104,0.08011752517,5.063236639,0,0,0,0.3659695817,56,0,0,0,0,0,0,0,0,0,0,0
4062,0.07733443616,5.284334934,0,0,0,0.390201871,71,0,0,0,0,0,0,0,0,0,0,0
1559,0.06007932737,5.170368987,0,0,0,0.4156510584,83,0,0,0,0,0,0,0,0,0,0,0
533,0.04753205716,4.884558032,0,0,0,0.6041275797,77,0,0,0,0,0,0,0,0,0,0,0
24046,0.07989246638,5.134797668,2,0,0,0.1314147883,63,0,0,0,0,2,0,0,0,0,0,0
2781,0.06765644699,5.274806816,0,0,0,0.3987774182,61,0,0,0,0,0,0,0,0,0,0,0
1539,0.06801065661,4.935584085,0,0,0,0.3749187784,68,0,0,0,0,0,0,0,0,0,0,0
7856,0.09388029729,4.922406645,0,0,0,0.2727851324,58,0,0,0,0,0,0,0,0,0,0,0
83,0.03379371143,4.772259917,0,0,0,1.084337349,40,0,0,0,0,0,0,0,0,0,0,0
1649,0.1970736899,4.847631671,0,0,0,0.2431776834,80,0,0,0,0,0,0,0,0,0,0,0
3798,0.05410801438,5.002838043,0,0,0,0.2132701422,78,0,0,0,0,0,0,0,0,0,0,0
410,0.04992545769,4.93685293,0,0,0,0.7,55,0,0,0,0,0,0,0,0,0,0,0
839,0.05317729653,4.935586526,0,0,0,0.5172824791,58,0,0,0,0,0,0,0,0,0,0,0
784,0.05097805406,5.090395492,0,0,0,0.556122449,40,0,0,0,0,0,0,0,0,0,0,0
2048,0.05626851032,5.002812728,0,0,0,0.390625,95,0,0,0,0,0,0,0,0,0,0,0
5219,0.05812716178,5.072141196,0,0,0,0.2665261544,103,0,0,0,0,0,0,0,0,0,0,0
4087,0.1834250907,5.131918496,0,0,0,0.1879128945,75,0,0,0,0,0,0,0,0,0,0,0
5618,0.09593309179,4.956970651,0,0,0,0.2504449982,68,0,0,0,0,0,0,0,0,0,0,0
3902,0.05072809861,5.228023009,0,0,0,0.2414146591,60,0,0,0,0,0,0,0,0,0,0,0
2107,0.1104462987,5.277458412,0,0,0,0.3583293783,40,0,0,0,0,0,0,0,0,0,0,0
2579,0.08147684451,5.006970346,0,0,0,0.2516479256,69,0,0,0,0,0,0,0,0,0,0,0
485,0.05297776263,5.006123712,0,0,0,0.6515463918,39,0,0,0,0,0,0,0,0,0,0,0
3652,0.08193542077,5.112155653,0,0,0,0.3806133625,86,0,0,0,0,0,0,0,0,0,0,0
621,0.04684431978,4.960354446,0,0,0,0.5974235105,50,0,0,0,0,0,0,0,0,0,0,0
5380,0.08658461828,5.292479179,0,0,0,0.3338289963,77,0,0,0,0,0,0,0,0,0,0,0
2856,0.08531423077,5.016153331,0,0,0,0.3347338936,54,0,0,0,0,0,0,0,0,0,0,0
382,0.04575998681,4.945080715,0,0,0,0.664921466,37,0,0,0,0,0,0,0,0,0,0,0
1770,0.06058068493,5.050300101,0,0,0,0.3807909605,101,0,0,0,0,0,0,0,0,0,0,0
4967,0.1180007948,4.97164859,0,0,0,0.2812562915,61,0,0,0,0,0,0,0,0,0,0,0
688,0.04948630717,5.040408707,0,0,0,0.5843023256,58,0,0,0,0,0,0,0,0,0,0,0
2927,0.06114285621,5.090924076,0,0,0,0.3228561667,60,0,0,0,0,0,0,0,0,0,0,0
2557,0.07302639108,5.200556574,0,0,0,0.3539303872,74,0,0,0,0,0,0,0,0,0,0,0
928,0.06701725998,4.759585137,0,0,0,0.4989224138,37,0,0,0,0,0,0,0,0,0,0,0
5209,0.07355976407,4.927746892,0,0,0,0.1574198503,47,0,0,0,0,0,0,0,0,0,0,0
790,0.05489082479,4.900582776,0,0,0,0.4772151899,47,0,0,0,0,0,0,0,0,0,0,0
1211,0.06889736643,4.924682922,0,0,0,0.4351775392,51,0,0,0,0,0,0,0,0,0,0,0
274,0.0408010481,4.858655249,0,0,0,0.5729927007,28,0,0,0,0,0,0,0,0,0,0,0
1642,0.0477516977,4.999172465,0,0,0,0.4013398295,82,0,0,0,0,0,0,0,0,0,0,0
1147,0.04921709414,4.990470635,0,0,0,0.4455100262,49,0,0,0,0,0,0,0,0,0,0,0
1082,0.05040858656,5.028358634,0,0,0,0.4232902033,57,0,0,0,0,0,0,0,0,0,0,0
1003,0.06919560679,5.092844586,0,0,0,0.4945164506,48,0,0,0,0,0,0,0,0,0,0,0
6334,0.1291224126,5.116585418,0,0,0,0.1825071045,65,0,0,0,0,0,0,0,0,0,0,0
1268,0.07642559612,5.004012787,0,0,0,0.4124605678,37,0,0,0,0,0,0,0,0,0,0,0
10136,0.08603489825,5.210025915,0,0,0,0.1107932123,89,0,0,0,0,0,0,0,0,0,0,0
464,0.0469576227,4.896906092,0,0,0,0.6185344828,33,0,0,0,0,0,0,0,0,0,0,0
6910,0.08719426558,4.988565452,0,0,0,0.2183791606,59,0,0,0,0,0,0,0,0,0,0,0
3020,0.07548769493,5.076647546,0,0,0,0.3632450331,57,0,0,0,0,0,0,0,0,0,0,0
326,0.05478055687,4.513230692,0,0,0,0.5030674847,73,0,0,0,0,0,0,0,0,0,0,0
14739,0.0532673688,5.171727789,0,0,0,0.1312843476,113,0,0,0,0,0,0,0,0,0,0,0
776,0.05067841703,4.990983169,0,0,0,0.6146907216,48,0,0,0,0,0,0,0,0,0,0,0
1824,0.07331273879,5.310562294,0,0,0,0.382127193,63,0,0,0,0,0,0,0,0,0,0,0
563,0.04295114505,5.268572152,0,0,0,0.7069271758,36,0,0,0,0,0,0,0,0,0,0,0
3026,0.06909396798,5.002966705,0,0,0,0.2660277594,70,0,0,0,0,0,0,0,0,0,0,0
4000,0.1086579145,5.062998348,0,0,0,0.34025,35,0,0,0,0,0,0,0,0,0,0,0
7239,0.1106044173,5.31317071,0,0,0,0.3251830363,60,0,0,0,0,0,0,0,0,0,0,0
2375,0.05555943777,5.061064221,0,0,0,0.3263157895,59,0,0,0,0,0,0,0,0,0,0,0
796,0.04014411681,5.502746861,0,0,0,0.635678392,40,0,0,0,0,0,0,0,0,0,0,0
400,0.04954887218,4.662613943,0,0,0,0.545,49,0,0,0,0,0,0,0,0,0,0,0
1361,0.04619980983,5.154241027,0,0,0,0.3798677443,69,0,0,0,0,0,0,0,0,0,0,0
933,0.05388497118,5.006191878,0,0,0,0.5037513398,57,0,0,0,0,0,0,0,0,0,0,0
10361,0.08053271121,5.47690679,0,0,0,0.2624264067,124,0,0,0,0,0,0,0,0,0,0,0
5599,0.102493102,5.011355114,0,0,0,0.2766565458,41,0,0,0,0,0,0,0,0,0,0,0
1921,0.06288120337,5.161915688,0,0,0,0.3951067153,56,0,0,0,0,0,0,0,0,0,0,0
787,0.05055756553,5.091984102,0,0,0,0.5349428208,46,0,0,0,0,0,0,0,0,0,0,0
109,0.03567787971,4.820957742,0,0,0,0.9357798165,26,0,0,0,0,0,0,0,0,0,0,0
20409,0.1585053079,5.20288274,0,0,0,0.1962369543,98,0,0,0,0,0,0,0,0,0,0,0
3629,0.07739625332,4.9295741,0,0,0,0.2287131441,74,0,0,0,0,0,0,0,0,0,0,0
5337,0.07835584737,5.251709941,1,0,0,0.345325089,56,0,0,0,0,0,0,0,0,0,0,0
2830,0.05344444902,5.063914679,0,0,0,0.271024735,81,0,0,0,0,0,0,0,0,0,0,0
1341,0.05919396307,5.087608389,0,0,0,0.4794929157,59,0,0,0,0,0,0,0,0,0,0,0
57423,0.06119604886,5.214722645,1,0,0,0.1401877297,106,0,0,0,0,0,0,0,0,0,0,0
1176,0.04780431321,5.082360273,0,0,0,0.4472789116,80,0,0,0,0,0,0,0,0,0,0,0
1549,0.04902971493,5.10473533,0,0,0,0.3589412524,72,0,0,0,0,0,0,0,0,0,0,0
3190,0.07835041487,5.077718965,0,0,0,0.355799373,58,0,0,0,0,0,0,0,0,0,0,0
525,0.04699185916,4.940474052,0,0,0,0.6419047619,33,0,0,0,0,0,0,0,0,0,0,0
976,0.07276796974,4.976063218,0,0,0,0.3370901639,23,0,0,0,0,0,0,0,0,0,0,0
17238,0.2153625793,4.653571305,0,0,0,0.2103492284,58,0,0,0,0,0,0,0,0,0,0,0
1018,0.05911295791,5.033132494,0,0,0,0.4705304519,62,0,0,0,0,0,0,0,0,0,0,0
1903,0.06007007586,5.202434613,0,0,0,0.429322123,55,0,0,0,0,0,0,0,0,0,0,0
1329,0.06515225688,4.911604799,0,0,0,0.3927765237,78,0,0,0,0,0,0,0,0,0,0,0
1298,0.06954222936,4.986607573,0,0,0,0.4907550077,32,0,0,0,0,0,0,0,0,0,0,0
501,0.04708183633,4.89347815,0,0,0,0.6566866267,36,0,0,0,0,0,0,0,0,0,0,0
8929,0.08615605447,5.256827291,0,0,0,0.2368686303,76,0,0,0,0,0,0,0,0,0,0,0
10410,0.07588639071,4.946896068,0,0,0,0.1297790586,88,0,0,0,0,0,0,0,0,0,0,0
1195,0.06112571224,5.08137091,0,0,0,0.4694560669,73,0,0,0,0,0,0,0,0,0,0,0
22886,0.07131846001,5.249786132,0,0,0,0.1435812287,69,0,0,0,0,0,0,0,0,0,0,0
1547,0.05981530835,5.145908905,0,0,0,0.4867485456,73,0,0,0,0,0,0,0,0,0,0,0
1061,0.06767556417,5.268920399,3,0,0,0.5183788878,24,0,0,0,0,0,0,0,0,0,0,0
991,0.05740553874,4.935138726,0,0,0,0.423814329,37,0,0,0,0,0,0,0,0,0,0,0
1783,0.06864368745,4.995635885,0,0,0,0.3707234997,59,0,0,0,0,0,0,0,0,0,0,0
3461,0.04732285266,4.943891562,0,0,0,0.2140999711,105,0,0,0,0,0,0,0,0,0,0,0
1757,0.04764598589,5.351975551,0,0,0,0.43767786,39,0,0,0,0,0,0,0,0,0,0,0
643,0.0540980509,4.996979765,0,0,0,0.6018662519,41,0,0,0,0,0,0,0,0,0,0,0
593,0.04823731826,4.870569837,0,0,0,0.5649241147,49,0,0,0,0,0,0,0,0,0,0,0
1527,0.07172425395,4.790711814,0,0,0,0.3804846103,46,0,0,0,0,0,0,0,0,0,0,0
2331,0.06884370575,5.343984303,0,0,0,0.3800943801,51,0,0,0,0,0,0,0,0,0,0,0
9751,0.07298131684,4.969105946,0,0,0,0.2138242232,103,0,0,0,0,3,0,0,0,0,0,0
1026,0.04483620977,4.941475033,0,0,0,0.2543859649,185,0,0,0,0,0,0,0,0,0,0,0
164,0.03980248391,4.797270859,0,0,0,0.8231707317,39,0,0,0,0,0,0,0,0,0,0,0
862,0.03653820761,5.63717526,0,0,0,0.6020881671,40,0,0,0,0,0,0,0,0,0,0,0
2779,0.0626409477,5.031059128,0,0,0,0.2076286434,95,0,0,0,0,0,0,0,0,0,0,0
916,0.06239551507,4.983597227,0,0,0,0.5098253275,47,0,0,0,0,0,0,0,0,0,0,0
1388,0.06956838822,5.389623502,0,0,0,0.3595100865,65,0,0,0,0,0,0,0,0,0,0,0
4724,0.06620662788,5.03097066,0,0,0,0.1894580864,76,0,0,0,0,0,0,0,0,0,0,0
5539,0.06920825577,5.05716985,0,0,0,0.1978696516,65,0,0,0,0,0,0,0,0,0,0,0
1761,0.0648043467,4.869393015,0,0,0,0.3685406019,68,0,0,0,0,0,0,0,0,0,0,0
531,0.06400881214,4.900619216,0,0,0,0.6233521657,65,0,0,0,0,0,0,0,0,0,0,0
8223,0.08663787604,5.179182653,0,0,0,0.2355587985,70,0,0,0,0,0,0,0,0,0,0,0
337,0.04417479158,4.883803814,0,0,0,0.6439169139,55,0,0,0,0,0,0,0,0,0,0,0
1609,0.07621154637,4.820253159,0,0,0,0.3642013673,37,0,0,0,0,0,0,0,0,0,0,0
825,0.08902618417,5.252692987,0,0,0,0.4836363636,38,0,0,0,0,0,0,0,0,0,0,0
449,0.03822979637,5.039684092,0,0,0,0.6503340757,70,0,0,0,0,1,0,0,0,0,0,0
684,0.05220775218,4.86369146,0,0,0,0.5906432749,36,0,0,0,0,0,0,0,0,0,0,0
7162,0.05900901128,5.187634241,0,0,0,0.2141859816,105,0,0,0,0,0,0,0,0,0,0,0
556,0.04895975112,4.880030621,0,0,0,0.5737410072,59,0,0,0,0,0,0,0,0,0,0,0
982,0.05638080765,4.924960009,0,0,0,0.2871690428,39,0,0,0,0,0,0,0,0,0,0,0
1600,0.07076063164,4.968570589,0,0,0,0.4075,47,0,0,0,0,0,0,0,0,0,0,0
1896,0.08782828452,4.843321072,0,0,0,0.3549578059,56,0,0,0,0,0,0,0,0,0,0,0
1475,0.06071522204,5.055065562,0,0,0,0.4257627119,63,0,0,0,0,0,0,0,0,0,0,0
2341,0.06986129823,4.717395455,0,0,0,0.3729175566,68,0,0,0,0,2,0,0,0,0,0,0
4661,0.06220284656,5.108070184,0,0,0,0.238575413,105,0,0,0,0,0,0,0,0,0,0,0
7342,0.05608351329,5.159426141,0,0,0,0.1445110324,88,0,0,0,0,0,0,0,0,0,0,0
494,0.05899598427,4.961114401,0,0,0,0.6578947368,35,0,0,0,0,0,0,0,0,0,0,0
815,0.05387317044,4.871277234,0,0,0,0.5079754601,68,0,0,0,0,0,0,0,0,0,0,0
2747,0.08048772534,5.130506149,0,0,0,0.2945030943,65,0,0,0,0,0,0,0,0,0,0,0
1478,0.1068728167,5.234002275,0,0,0,0.4059539919,41,0,0,0,0,0,0,0,0,0,0,0
14901,0.1361027885,5.254470544,0,0,0,0.2399838937,69,0,0,0,0,0,0,0,0,0,0,0
1736,0.04923305754,5.114776903,0,0,0,0.3744239631,77,0,0,0,0,0,0,0,0,0,0,0
2924,0.08155657779,5.263828659,0,0,0,0.3307113543,63,0,0,0,0,0,0,0,0,0,0,0
6136,0.06124322475,5.091995499,0,0,0,0.2082790091,91,0,0,0,0,0,0,0,0,0,0,0
504,0.04894442867,4.857093374,0,0,0,0.6527777778,33,0,0,0,0,0,0,0,0,0,0,0
2945,0.06311867941,5.002641448,0,0,0,0.236672326,52,0,0,0,0,0,0,0,0,0,0,0
5367,0.05650223293,5.191486754,0,0,0,0.232345817,65,0,0,0,0,0,0,0,0,0,0,0
1547,0.06948891608,5.111288423,0,0,0,0.4893341952,65,0,0,0,0,0,0,0,0,0,0,0
1663,0.07607639334,5.138890749,0,0,0,0.3974744438,36,0,0,0,0,0,0,0,0,0,0,0
1263,0.06119557866,5.234595663,0,0,0,0.4758511481,62,0,0,0,0,0,0,0,0,0,0,0
15572,0.08034784707,5.085973099,0,0,0,0.1530952993,79,0,0,0,0,1,0,0,0,0,0,0
817,0.06424148607,4.966032006,0,0,0,0.5067319461,43,0,0,0,0,0,0,0,0,0,0,0
882,0.05465856414,5.224548488,0,0,0,0.5793650794,76,0,0,0,0,0,0,0,0,0,0,0
13105,0.06427815582,5.543305839,0,0,0,0.1807706982,52,0,0,0,0,0,0,0,0,0,0,0
6639,0.08181098289,5.312632733,0,0,0,0.3557764724,127,0,0,0,0,0,0,0,0,0,0,0
16924,0.1100422838,5.213086329,0,0,0,0.2113566533,63,0,0,0,0,0,0,0,0,0,0,0
3182,0.05735244393,5.08109976,0,0,0,0.3057825267,58,0,0,0,0,0,0,0,0,0,0,0
2508,0.07383600241,5.123431341,0,0,0,0.2727272727,70,0,0,0,0,0,0,0,0,0,0,0
348,0.04488389811,4.908934326,0,0,0,0.617816092,60,0,0,0,0,0,0,0,0,0,0,0
754,0.04084105664,5.493827996,0,0,0,0.6671087533,40,0,0,0,0,0,0,0,0,0,0,0
2638,0.06981076148,5.076653748,0,0,0,0.3472327521,58,0,0,0,0,0,0,0,0,0,0,0
127,0.03937007874,4.973434053,0,0,0,0.9606299213,36,0,0,0,0,0,0,0,0,0,0,0
3247,0.04752744891,5.142323447,0,0,0,0.456421312,50,0,0,0,0,1,0,0,0,0,0,0
674,0.05535689878,4.911445898,0,0,0,0.5979228487,37,0,0,0,0,0,0,0,0,0,0,0
6189,0.06247243295,5.377774785,0,0,0,0.2741961545,64,0,0,0,0,0,0,0,0,0,0,0
3710,0.08218924028,5.306830943,0,0,0,0.2345013477,70,0,0,0,0,0,0,0,0,0,0,0
2694,0.07173262033,5.115578584,0,0,0,0.3708240535,65,0,0,0,0,0,0,0,0,0,0,0
3838,0.1000142194,5.03355319,0,0,0,0.2996352267,29,0,0,0,0,0,0,0,0,0,0,0
15463,0.08279899026,5.534906104,1,0,0,0.3042100498,58,0,0,0,0,5,0,0,0,0,0,0
2609,0.06410649075,5.12001911,0,0,0,0.3967037179,66,0,0,0,0,0,0,0,0,0,0,0
122,0.04281262702,4.675409581,0,0,0,0.9508196721,83,0,0,0,0,0,0,0,0,0,0,0
6114,0.06948516921,5.259449074,0,0,0,0.2623487079,75,0,0,0,0,0,0,0,0,0,0,0
3101,0.06101028804,5.070798489,0,0,0,0.2860367623,87,0,0,0,0,0,0,0,0,0,0,0
12178,0.09176211347,4.828820763,0,0,0,0.2279520447,74,0,0,0,0,0,0,0,0,0,0,0
2841,0.1090009965,5.168312299,0,0,0,0.3533966913,49,0,0,0,0,0,0,0,0,0,0,0
8347,0.05613100769,5.117546344,0,0,0,0.1701210016,93,0,0,0,0,0,0,0,0,0,0,0
6209,0.09409323098,5.174037591,0,0,0,0.2630053149,78,0,0,0,0,0,0,0,0,0,0,0
3739,0.05354590337,5.164856794,0,0,0,0.2642417759,122,0,0,0,0,0,0,0,0,0,0,0
3010,0.08090567721,5.007095176,0,0,0,0.2910299003,59,0,0,0,0,0,0,0,0,0,0,0
681,0.05012956725,5.082660327,0,0,0,0.5095447871,41,0,0,0,0,0,0,0,0,0,0,0
803,0.04595298802,5.093425835,0,0,0,0.5404732254,65,0,0,0,0,0,0,0,0,0,0,0
2377,0.08057719248,5.00984738,0,0,0,0.3508624316,47,0,0,0,0,0,0,0,0,0,0,0
1629,0.1009180954,5.020053796,0,0,0,0.4278698588,41,0,0,0,0,0,0,0,0,0,0,0
383,0.03783850286,5.021799018,0,0,0,0.6684073107,70,0,0,0,0,1,0,0,0,0,0,0
1054,0.05964164914,4.997496594,0,0,0,0.344402277,65,0,0,0,0,0,0,0,0,0,0,0
2664,0.05008942476,5.158484282,0,0,0,0.2774024024,87,0,0,0,0,0,0,0,0,0,0,0
3148,0.09259822287,5.185366297,0,0,0,0.3618170267,46,0,0,0,0,0,0,0,0,0,0,0
1360,0.2021869454,5.059032133,0,0,0,0.2698529412,19,0,0,0,0,0,0,0,0,0,0,0
9567,0.0910486145,5.301247453,0,0,0,0.2869238006,61,0,0,0,0,2,0,0,0,0,0,0
1783,0.07594672971,5.072848601,0,0,0,0.4312955693,68,0,0,0,0,0,0,0,0,0,0,0
2340,0.06591428143,5.165528466,0,0,0,0.3081196581,74,0,0,0,0,0,0,0,0,0,0,0
113,0.05578381795,4.788075511,0,0,0,0.9292035398,41,0,0,0,0,0,0,0,0,0,0,0
934,0.04620952879,4.967256581,0,0,0,0.4550321199,58,0,0,0,0,0,0,0,0,0,0,0
520,0.06963835779,4.695896099,0,0,0,0.4634615385,49,0,0,0,0,0,0,0,0,0,0,0
2513,0.07819212705,5.173858984,1,0,0,0.4158376442,53,0,0,0,0,1,0,0,0,0,0,0
909,0.07530180331,5.050065867,0,0,0,0.504950495,50,0,0,0,0,0,0,0,0,0,0,0
1058,0.06033947775,5.051780338,0,0,0,0.5018903592,69,0,0,0,0,0,0,0,0,0,0,0
2367,0.06391846755,5.148289544,0,0,0,0.3785382341,67,0,0,0,0,0,0,0,0,0,0,0
1265,0.07479736829,5.035140585,0,0,0,0.423715415,53,0,0,0,0,0,0,0,0,0,0,0
1102,0.06521212361,4.94271976,0,0,0,0.4709618875,61,0,0,0,0,0,0,0,0,0,0,0
969,0.07122662027,5.06632281,0,0,0,0.4984520124,39,0,0,0,0,0,0,0,0,0,0,0
4620,0.07964889985,5.109193681,0,0,0,0.3456709957,73,0,0,0,0,0,0,0,0,0,0,0
2983,0.05318130708,5.260970055,0,0,0,0.308079115,96,0,0,0,0,0,0,0,0,0,0,0
4098,0.05702669274,5.149996471,0,0,0,0.2501220107,49,0,0,0,0,0,0,0,0,0,0,0
245,0.05035128806,4.742509456,0,0,0,0.6734693878,60,0,0,0,0,0,0,0,0,0,0,0
2850,0.05088544457,5.047228952,0,0,0,0.3122807018,80,0,0,0,0,0,0,0,0,0,0,0
718,0.0531112691,4.864649426,0,0,0,0.5181058496,64,0,0,0,0,0,0,0,0,0,0,0
3538,0.1160171732,4.808544539,0,0,0,0.2054833239,39,0,0,0,0,0,0,0,0,0,0,0
601,0.05973377704,4.919496676,0,0,0,0.5707154742,38,0,0,0,0,0,0,0,0,0,0,0
1252,0.07102560763,5.047960451,0,0,0,0.4696485623,45,0,0,0,0,0,0,0,0,0,0,0
244,0.04692032652,4.598453441,0,0,0,0.6762295082,65,0,0,0,0,0,0,0,0,0,0,0
6703,0.1096493671,5.127852349,0,0,0,0.2009547964,44,0,0,0,0,0,0,0,0,0,0,0
633,0.05401243826,4.858385887,0,0,0,0.5987361769,51,0,0,0,0,0,0,0,0,0,0,0
1099,0.06104075406,5.065680416,0,0,0,0.4540491356,85,0,0,0,0,0,0,0,0,0,0,0
2148,0.07409108374,5.004225008,0,0,0,0.344972067,69,0,0,0,0,0,0,0,0,0,0,0
792,0.2469128708,4.886668972,0,0,0,0.3396464646,80,0,0,0,0,0,0,0,0,0,0,0
579,0.05279954103,4.865098312,0,0,0,0.6234887737,44,0,0,0,0,0,0,0,0,0,0,0
593,0.04951346794,4.850081016,0,0,0,0.6222596965,46,0,0,0,0,0,0,0,0,0,0,0
548,0.04845941366,4.908443207,0,0,0,0.6313868613,36,0,0,0,0,0,0,0,0,0,0,0
3182,0.08155747188,5.127640942,0,0,0,0.3101822753,58,0,0,0,0,0,0,0,0,0,0,0
5823,0.04920271094,5.181453545,0,0,0,0.1749957067,76,0,0,0,0,0,0,0,0,0,0,0
3189,0.07854359776,5.14419831,0,0,0,0.2624647225,80,0,0,0,0,0,0,0,0,0,0,0
1804,0.07818823764,5.15575948,0,0,0,0.4068736142,43,0,0,0,0,0,0,0,0,0,0,0
6799,0.1275861268,5.118092048,0,0,0,0.2531254596,59,0,0,0,0,0,0,0,0,0,0,0
103,0.03845421664,4.803149663,0,0,0,0.9611650485,26,0,0,0,0,0,0,0,0,0,0,0
5217,0.07659289298,4.999674473,0,0,0,0.2118075522,56,0,0,0,0,0,0,0,0,0,0,0
969,0.06114764305,5.005303411,0,0,0,0.5067079463,39,0,0,0,0,0,0,0,0,0,0,0
110,0.05721434529,4.78907086,0,0,0,0.9272727273,41,0,0,0,0,0,0,0,0,0,0,0
683,0.0439753889,5.086262564,0,0,0,0.6266471449,81,0,0,0,0,0,0,0,0,0,0,0
3133,0.0954342579,5.136059606,0,0,0,0.3405681455,49,0,0,0,0,0,0,0,0,0,0,0
4523,0.1077818097,5.19295462,0,0,0,0.2637629892,65,0,0,0,0,0,0,0,0,0,0,0
1201,0.06199833472,5.102633571,0,0,0,0.340549542,57,0,0,0,0,0,0,0,0,0,0,0
832,0.0706256364,4.970422155,0,0,0,0.4615384615,44,0,0,0,0,0,0,0,0,0,0,0
6088,0.07515666938,5.018471076,0,0,0,0.2807161629,73,0,0,0,0,0,0,0,0,0,0,0
153,0.03801169591,4.85132209,0,0,0,0.8692810458,32,0,0,0,0,0,0,0,0,0,0,0
4395,0.07847695922,5.038428283,0,0,0,0.2632536974,69,0,0,0,0,0,0,0,0,0,0,0
1102,0.1154304534,5.304833431,0,0,0,0.3502722323,65,0,0,0,0,0,0,0,0,0,0,0
2176,0.0761637931,5.126038624,0,0,0,0.3180147059,63,0,0,0,0,0,0,0,0,0,0,0
6451,0.0916526853,5.176340916,0,0,0,0.2842970082,68,0,0,0,0,0,0,0,0,0,0,0
808,0.06285034455,5.160341042,0,0,0,0.5829207921,42,0,0,0,0,0,0,0,0,0,0,0
9753,0.09939675279,5.122332876,0,0,0,0.1353429714,63,0,0,0,0,0,0,0,0,0,0,0
2703,0.0704705384,4.972137048,0,0,0,0.4062153163,40,0,0,0,0,0,0,0,0,0,0,0
555,0.05834065112,4.861972053,0,0,0,0.6018018018,23,0,0,0,0,0,0,0,0,0,0,0
4331,0.06711035912,4.966436,0,0,0,0.2209651351,94,0,0,0,0,0,0,0,0,0,0,0
3586,0.09625142251,4.973933732,0,0,0,0.308700502,56,0,0,0,0,0,0,0,0,0,0,0
105,0.03992673993,4.658290899,0,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0
1846,0.07706166119,4.853432207,0,0,0,0.3873239437,45,0,0,0,0,0,0,0,0,0,0,0
1280,0.06682588937,4.933601873,0,0,0,0.40234375,57,0,0,0,0,0,0,0,0,0,0,0
7243,0.05617807791,5.101694412,0,0,0,0.1453817479,95,0,0,0,0,0,0,0,0,0,0,0
705,0.05159574468,5.111604673,0,0,0,0.6056737589,53,0,0,0,0,0,0,0,0,0,0,0
1451,0.07171176317,5.095917997,0,0,0,0.5058580289,40,0,0,0,0,0,0,0,0,0,0,0
3355,0.1679293892,5.080864281,0,0,0,0.2074515648,65,0,0,0,0,0,0,0,0,0,0,0
3391,0.06507404208,5.300639757,0,0,0,0.2603951637,63,0,0,0,0,0,0,0,0,0,0,0
851,0.05869081358,4.952344192,0,0,0,0.4829612221,45,0,0,0,0,0,0,0,0,0,0,0
1732,0.06589190725,5.034874128,0,0,0,0.3596997691,73,0,0,0,0,0,0,0,0,0,0,0
2527,0.0603878743,5.033092664,0,0,0,0.3569449941,68,0,0,0,0,0,0,0,0,0,0,0
10319,0.08604326031,4.95497785,0,0,0,0.1472041865,88,0,0,0,0,0,0,0,0,0,0,0
984,0.06417429637,5.045772945,0,0,0,0.4786585366,50,0,0,0,0,0,0,0,0,0,0,0
1130,0.06567798271,4.86076476,0,0,0,0.4309734513,65,0,0,0,0,0,0,0,0,0,0,0
340,0.04639944473,4.884534513,0,0,0,0.7147058824,33,0,0,0,0,0,0,0,0,0,0,0
943,0.0487332068,4.938268316,0,0,0,0.4528101803,74,0,0,0,0,0,0,0,0,0,0,0
3042,0.05687361484,5.092755798,0,0,0,0.2403024326,64,0,0,0,0,0,0,0,0,0,0,0
6534,0.07752452279,5.033229134,0,0,0,0.1268748087,95,0,0,0,0,0,0,0,0,0,0,0
23116,0.0673598685,5.177687042,3,0,0,0.1755061429,156,0,0,0,0,0,0,0,0,0,0,0
6946,0.05835169466,5.220090539,0,0,0,0.1780881083,73,0,0,0,0,0,0,0,0,0,0,0
2579,0.05461550008,4.981575627,0,0,0,0.2768514928,104,0,0,0,0,0,0,0,0,0,0,0
